,existingAcctStatus,duration,creditHistory,purpose,creditAmount,savingsAccountAndBonds, presentEmploymentSince,installmentRatePercentage,sex,relationshipStatus,otherDebtors,residentSince,property,age,installmentPlans,housing,existingCredits,job,liableFor,telephone,foreignWorker,creditQuality
755,A11,23.997658957619016,A32,A40,1401.0142986507476,A65,A74,4.002165034186858,F,divorced/separated/married/widowed,A101,4.002030961520431,A124,35.00449225679762,A143,A151,0.9945854268938334,A173,0.9979444756754018,A191,A201,0
756,A13,5.987360604953239,A34,A40,1215.0008894797631,A61,A73,0.9830713787292242,M,single,A101,1.0045578180316,A121,72.99966436788385,A143,A152,2.996346034565693,A171,1.5110128773405336,A191,A202,1
757,A13,13.993088076507387,A34,A43,1193.0079665649214,A65,A73,2.49847636795504,M,single,A101,3.9978954674996623,A124,35.99383111690606,A143,A153,1.5032725849552446,A173,1.0060318741558407,A192,A201,0
758,A14,23.999779743262202,A32,A40,1318.5035892970377,A61,A73,1.986854362926613,M,single,A103,1.4982245123030964,A121,28.514456485797,A143,A152,0.9856152689708668,A173,0.9900846026914778,A192,A201,1
759,A11,11.986836518161399,A34,A40,605.9949744434857,A61,A75,3.9850420371974744,M,single,A101,3.0167412797257036,A122,31.99609333553595,A143,A152,1.9977084517287143,A173,1.0145182212251362,A191,A201,0
760,A14,16.496798629307467,A34,A40,5754.009260075533,A65,A75,1.4973236580352265,F,divorced/separated/married/widowed,A101,4.010199107815439,A123,60.00752518715086,A143,A152,0.9915402956274273,A173,1.0052680001587175,A192,A201,1
761,A11,19.000568965740207,A34,A42,2375.4976172888983,A61,A73,3.9891396271730066,F,divorced/separated/married/widowed,A101,3.4892492903350805,A121,25.997488317075117,A143,A151,1.9910902071906387,A173,0.9870289945796151,A191,A201,0
762,A11,12.000530368075458,A32,A43,1977.260422810864,A61,A73,3.4915699663557733,M,single,A101,3.004284765764222,A122,23.00390004594547,A143,A152,1.0019578346045657,A172,1.0005079931733805,A191,A201,1
763,A14,19.510859546010018,A34,A40,12102.994617676371,A65,A75,3.986991586766502,M,single,A101,3.991321166641383,A124,27.503726778817587,A143,A153,1.0110825900585791,A174,1.0138835058259072,A192,A201,0
764,A14,23.997658957619016,A34,A40,2216.499723642434,A62,A74,3.9818328996192265,M,divorced/separated/married/widowed,A101,3.4990428586736826,A122,25.006037795071745,A143,A152,1.9882819445622746,A173,0.9934048827042066,A192,A201,1
765,A12,12.003030914714067,A32,A43,1045.0086941274517,A61,A75,2.9934118635467986,M,divorced/separated/married/widowed,A103,3.0120616291225177,A121,36.99347465370546,A141,A152,1.5070798296522372,A172,1.0082011233601573,A191,A201,1
766,A11,27.005753069954007,A32,A42,2868.753971755553,A61,A72,2.0016802968325087,M,divorced/separated/married/widowed,A101,4.009763789704655,A122,28.509376674375485,A143,A152,1.0168327632894711,A172,0.9800089382304312,A191,A201,0
767,A14,10.499053418420942,A32,A41,3169.4967342743394,A65,A72,1.000002265445681,F,divorced/separated/married/widowed,A101,3.4948779297140837,A121,34.0075237071999,A143,A151,0.9717561505930259,A173,0.9983685458325908,A191,A201,1
768,A12,11.99707433977832,A34,A42,3365.4965903124503,A61,A75,0.9950984157441481,M,single,A101,3.9835087946515717,A123,25.997488317075117,A143,A151,2.5064898374200895,A173,0.9976179286152859,A192,A201,1
769,A14,11.990943537194791,A34,A43,1511.497880373564,A61,A75,1.50203364544763,M,single,A101,4.021255504533704,A121,61.49301355242275,A143,A152,1.9957517021936368,A172,1.0067754041612103,A192,A201,1
770,A11,30.00627301960923,A32,A41,3105.506314876402,A65,A75,1.986854362926613,F,divorced/separated/married/widowed,A101,4.0012517602608995,A121,28.496215549580988,A143,A151,0.9980877212325594,A173,1.0030145936789394,A191,A201,1
771,A11,39.00775030235547,A34,A46,8672.497267453726,A61,A73,3.0103870755935396,F,divorced/separated/married/widowed,A101,1.9988683596216719,A124,27.494500358263533,A143,A152,2.0049154021068967,A174,1.0086246982317584,A192,A201,0
772,A14,19.50172754181249,A34,A41,3039.49779514223,A61,A75,1.0042263698737184,M,single,A101,4.005803597230093,A123,32.99675488732815,A143,A152,0.9999122517771106,A174,1.0104355910274436,A192,A201,1
773,A14,24.003781768103092,A34,A43,1977.260422810864,A62,A75,4.014581863507599,M,single,A101,4.008860843524229,A122,52.48923222131614,A141,A152,2.004480896695098,A173,1.00430682887569,A191,A201,1
774,A13,11.993051929772202,A34,A40,1377.0050544953235,A63,A71,1.4962447320864574,M,single,A101,4.0086138178429,A124,65.99415731036498,A141,A153,2.996346034565693,A171,1.0082011233601573,A191,A201,1
775,A11,23.990477239103427,A32,A40,1481.996701479125,A65,A73,3.990843701662297,F,divorced/separated/married/widowed,A101,4.007180288967998,A121,27.499471173983174,A143,A151,0.9983209950864596,A173,0.9965851334423275,A191,A201,0
776,A14,36.000998953682426,A34,A40,3250.00237673994,A61,A74,3.9984088605693433,M,single,A101,4.010635355611347,A123,33.99064524935087,A143,A152,1.4975542770891246,A173,0.9937508274738336,A192,A201,1
777,A11,17.99647030611914,A32,A43,3775.508980118568,A61,A74,4.0030494531126175,F,divorced/separated/married/widowed,A103,1.0061229313389388,A121,27.501166091496785,A143,A152,1.0005147829498524,A173,1.003332431762067,A191,A201,1
778,A14,32.99792804028171,A34,A41,4999.245117195136,A64,A75,4.009442022271022,M,single,A101,2.0034343607413865,A123,35.489513579853465,A143,A152,2.0184488728210606,A174,0.9977286681403301,A192,A201,1
779,A12,21.00305815375709,A32,A45,4490.998659936009,A61,A71,2.4999644166967725,F,divorced/separated/married/widowed,A101,3.9915289264298948,A123,67.240687991334,A143,A152,1.0000018231849428,A173,1.4916091583741224,A192,A201,1
780,A12,37.49905252861237,A34,A43,4384.756229278108,A61,A74,1.5008094623990942,M,single,A103,1.4974548217037658,A121,23.997324129421912,A143,A152,1.9919650697364961,A173,1.001051201969552,A191,A201,0
781,A14,21.00064613569378,A34,A40,1718.5023169858791,A64,A75,4.013888831002252,M,single,A101,4.01114440569309,A121,58.99125135379117,A143,A152,0.9984518497346068,A173,1.00386957855266,A192,A201,1
782,A12,12.010794730035714,A30,A48,1323.5030242140926,A61,A73,1.999687796655257,M,single,A101,2.003290644639505,A121,28.503012125305126,A143,A152,0.9880960584505425,A172,1.0138835058259072,A192,A201,1
783,A12,12.5069006395317,A32,A40,919.5107095717885,A62,A72,4.0090271758456675,F,divorced/separated/married/widowed,A101,1.9941792208315383,A122,24.000480835958342,A141,A152,1.0080082357043088,A172,0.9842350849204892,A191,A201,0
784,A12,19.006107142360538,A32,A41,5790.7474008530535,A65,A71,1.0024572669790643,M,divorced/separated/married/widowed,A101,3.996933814898825,A121,59.00110007180958,A143,A152,0.9934425144360611,A174,1.0065398427653198,A192,A201,1
785,A12,17.99647030611914,A32,A49,1720.7554448790106,A64,A73,3.9933851451297717,M,single,A101,1.9941792208315383,A122,32.00135709633938,A143,A152,1.0009383183985459,A172,1.0030145936789394,A192,A201,1
786,A14,20.49835885105516,A32,A43,2402.7435708015046,A63,A75,2.9918949693277463,M,single,A101,4.007180288967998,A123,37.0021164990026,A143,A152,0.9974216812767374,A173,0.996445347520929,A191,A201,1
787,A14,44.99718084303591,A34,A41,2486.488743656974,A65,A75,3.4967171165161375,M,single,A101,3.003520945998207,A123,34.999210312673114,A143,A152,1.9953074545985454,A173,1.5030288122291633,A192,A201,1
788,A12,49.507184144705775,A33,A46,5458.507629995952,A61,A75,3.9888457050717596,M,single,A101,4.024748312957583,A124,49.49718451847234,A143,A153,1.0009046848390601,A173,0.9876005255329366,A191,A201,0
789,A11,38.500655503504575,A34,A46,5166.255239983171,A61,A73,4.000427306085655,M,single,A101,3.4955861260490417,A124,25.50690677622214,A141,A152,0.9898721409986847,A173,0.9951032723662862,A192,A201,0
790,A12,22.492318868624967,A32,A49,1251.2449424302813,A61,A75,2.0016802968325087,F,divorced/separated/married/widowed,A101,4.004729129549842,A122,41.49016377457711,A143,A152,0.9791397958779309,A173,2.0152502144881486,A191,A201,0
791,A14,22.497742881987335,A32,A41,5551.751182468486,A65,A75,2.9999563290603417,M,single,A101,4.004875513975774,A123,38.00005853837051,A143,A152,1.0046633794061073,A174,1.5015854316659678,A192,A201,1
792,A14,6.011561306601752,A34,A42,1108.9994631656812,A65,A73,0.9950984157441481,M,divorced/separated/married/widowed,A101,2.010229154187161,A122,25.006037795071745,A143,A152,1.9970943726274657,A173,1.0009261723407636,A191,A201,1
793,A13,23.993220271135783,A32,A42,2599.493267021099,A61,A75,3.001489463043477,M,divorced/separated/married/widowed,A101,3.9900844893367493,A124,50.99301118464737,A143,A153,0.998023252075515,A173,1.0099178509914202,A191,A201,1
794,A14,23.99555693100099,A32,A42,2815.998743408991,A63,A75,4.009442022271022,M,single,A101,2.986650777880433,A124,29.503571341592266,A143,A151,0.9755312224472041,A173,1.0061205568263933,A192,A201,1
795,A14,9.50643399176262,A32,A42,2580.7500286583277,A62,A72,2.0004538603116844,F,divorced/separated/married/widowed,A101,3.500033974615997,A122,23.014719093192635,A143,A151,0.9755312224472041,A173,0.999021696014768,A191,A201,1
796,A11,17.990819286369486,A32,A41,7125.748376971006,A65,A75,0.9970556171252222,M,single,A101,3.9905099051742035,A122,52.48923222131614,A143,A153,1.0000018231849428,A173,2.006679940089219,A192,A201,0
797,A14,11.986836518161399,A34,A42,1359.9916315111711,A61,A72,1.999687796655257,F,divorced/separated/married/widowed,A101,3.992020884977564,A122,22.49833374673606,A143,A151,2.0088697226049996,A172,1.0001648097834877,A191,A201,1
798,A14,22.5043921240257,A33,A40,671.5067286114329,A65,A75,3.9880981281216514,M,divorced/separated/married/widowed,A101,4.002574123375115,A123,54.50344312210754,A143,A152,2.001028520142481,A173,0.9827790044620095,A192,A201,1
799,A12,9.257655769915608,A32,A40,1451.2593017641093,A65,A72,3.998580840747902,M,single,A101,2.006318413758742,A121,31.991015624896722,A143,A152,0.9990407445397229,A171,0.9865275091358097,A191,A201,1
800,A14,22.495829599126647,A34,A46,1485.4971840622507,A61,A75,4.00823909039715,M,single,A101,4.008364883079013,A124,54.50344312210754,A143,A153,1.992309466022053,A173,1.5003123304366115,A191,A201,1
801,A12,19.495280856640875,A34,A43,2021.9997615032316,A61,A75,2.9972944552928835,F,divorced/separated/married/widowed,A103,4.000439113737736,A121,48.506805810959506,A141,A151,2.002176603990578,A172,1.0108745596096544,A192,A201,1
802,A11,21.995528378983252,A34,A42,4999.245117195136,A61,A75,1.5036762849825596,F,divorced/separated/married/widowed,A101,3.9905099051742035,A122,25.486401751236667,A143,A152,2.0104646663120995,A173,0.9906976038593613,A191,A201,1
803,A14,12.003997526549293,A34,A43,890.7558318204794,A65,A75,4.01092385007513,M,single,A101,4.011470343588458,A123,31.4988069962587,A143,A152,1.5025958932949635,A173,0.9819871365092241,A191,A201,1
804,A12,11.998965887636972,A32,A40,7749.003525309885,A65,A71,1.4915494291712048,F,divorced/separated/married/widowed,A101,2.005490322552232,A121,26.00914803502196,A143,A151,0.9868621403407992,A171,1.002569786700192,A191,A201,1
805,A11,36.003103842516154,A32,A40,8506.00946088588,A61,A74,2.008027068533448,M,single,A101,1.0091645879385371,A123,22.992067253296703,A143,A152,0.9848567386787477,A173,0.9936016540862502,A192,A201,0
806,A12,5.999502587404776,A32,A43,488.50956796663013,A61,A72,3.0070578819874845,M,divorced/separated/married/widowed,A101,2.99670542978381,A121,24.495091831741277,A143,A152,0.9934425144360611,A172,0.9843671017967843,A191,A202,1
807,A14,11.993051929772202,A34,A43,863.0037495415941,A65,A75,3.4969838509170685,M,single,A101,4.002030961520431,A121,64.49190919121109,A143,A152,3.995649824200191,A173,1.003468691994468,A191,A201,1
808,A12,39.00395548475574,A31,A41,8672.497267453726,A61,A71,0.9919313502858935,M,single,A101,1.5043587636804725,A124,55.49677891765229,A141,A153,1.015320902222451,A174,1.0055485829686241,A192,A201,1
809,A12,14.997220664960281,A30,A40,2009.4901757388204,A61,A72,1.9976785159331287,F,divorced/separated/married/widowed,A101,1.0004837909613853,A121,29.01121171486736,A143,A151,1.9937327772048792,A171,0.996871494396773,A191,A201,0
810,A12,7.005551547367208,A32,A49,832.2496097787915,A61,A72,3.016195415409398,M,divorced/separated/married/widowed,A101,1.5049244506992503,A121,24.49065077710138,A143,A152,0.988412506010294,A173,0.9784103061926892,A192,A201,1
811,A12,6.006617718483013,A32,A43,444.00259014296444,A61,A74,2.999041351571231,M,divorced/separated/married/widowed,A103,3.5014782409712146,A121,25.997488317075117,A141,A152,0.981146279105737,A172,0.9978790721080504,A191,A201,1
812,A11,32.99684101834565,A34,A41,8959.256643983757,A61,A74,3.9891396271730066,M,single,A101,4.004284345814032,A123,22.746887205574264,A143,A152,1.4940742702234502,A173,1.0002513641123532,A192,A201,0
813,A11,44.99718084303591,A32,A44,2791.4939038241027,A61,A73,2.993995273331681,M,single,A101,3.995742250079141,A123,54.504876505166905,A143,A152,1.0099804247400652,A173,0.9891513036639212,A191,A201,0
814,A11,48.00649968434841,A32,A40,3651.4939800752736,A61,A74,3.4967171165161375,M,single,A101,3.999990503476934,A124,43.499538419366495,A143,A153,1.0039786052073563,A173,1.5006777801645284,A191,A201,0
815,A12,37.49905252861237,A33,A40,7677.99993758061,A61,A73,1.9926565520972463,F,divorced/separated/married/widowed,A101,1.9936802366132667,A122,52.995631497956865,A143,A151,0.997171822109455,A173,1.5055512963981266,A191,A201,1
816,A14,5.99425315101451,A32,A44,1267.7462486746942,A63,A73,0.9926481477487312,M,divorced/separated/married/widowed,A101,4.021916707843252,A121,60.25443083270346,A143,A152,0.9979307469806549,A173,0.9934048827042066,A191,A201,1
817,A14,5.987360604953239,A34,A43,1802.491827335165,A61,A74,1.248097358817754,F,divorced/separated/married/widowed,A101,2.0155210195473154,A123,26.003362536333327,A143,A151,2.515267183422857,A173,0.9962702783302442,A192,A201,1
818,A11,34.51142550511213,A32,A410,17140.50768137721,A61,A71,1.248097358817754,M,divorced/separated/married/widowed,A102,3.4977867076367923,A123,40.00042540659932,A143,A152,0.9996404178593856,A174,0.9845330675823747,A191,A201,1
819,A11,18.005956442305,A32,A43,1272.2455727340484,A61,A73,3.995521233336785,M,divorced/separated/married/widowed,A101,2.995368373039335,A121,24.500942297543766,A141,A152,1.0028058115963825,A173,0.9955507354407436,A191,A201,0
820,A14,11.98137513362454,A32,A40,987.9961663396286,A61,A73,2.9892237117351446,M,divorced/separated/married/widowed,A101,1.983723126790933,A121,25.4936500535447,A143,A152,2.0038074706900266,A173,0.9927065941136054,A192,A201,1
821,A13,12.007348113869805,A32,A43,2701.0074469080737,A61,A73,2.5032846267584397,M,divorced/separated/married/widowed,A101,0.9818061037072945,A123,22.998380936652577,A143,A152,0.9988783521674822,A173,1.0013537186606851,A191,A201,1
822,A11,36.00001241986813,A32,A42,2449.4905435891533,A61,A75,1.497839414811292,M,single,A101,2.0123909560228204,A122,37.99838187641399,A141,A152,0.9964572723865229,A173,1.508844790643952,A191,A201,0
823,A11,7.005551547367208,A34,A40,712.9901910211177,A61,A75,4.025571209787358,M,single,A101,3.990242110403895,A121,45.506882886899234,A143,A152,1.997274204311078,A172,1.0022665056466176,A191,A201,1
824,A14,18.008261217196583,A34,A42,3500.501626866357,A61,A72,2.9902157664212083,M,divorced/separated/married/widowed,A101,2.0144594628840204,A123,31.253902985551864,A143,A152,1.4978616738110535,A174,1.0090542680550543,A192,A201,1
825,A11,19.50172754181249,A34,A40,1511.497880373564,A61,A75,3.4969838509170685,M,divorced/separated/married/widowed,A101,2.998903451137734,A123,27.499471173983174,A143,A152,1.992309466022053,A173,1.0080190739763215,A192,A201,1
826,A11,17.989991196252106,A34,A40,4588.995710863257,A61,A75,0.9919313502858935,F,divorced/separated/married/widowed,A101,3.9966795537733697,A121,35.49755985644063,A141,A151,2.996346034565693,A173,1.0145182212251362,A192,A201,0
827,A14,16.50541915997361,A30,A49,3880.497739686152,A61,A73,1.4964069086325216,M,single,A101,1.9988683596216719,A123,33.001506844629795,A142,A152,2.004627408380493,A173,1.5055512963981266,A191,A201,0
828,A11,32.999166996681915,A32,A41,7856.999904195027,A65,A75,3.0070578819874845,M,single,A101,3.9871996190793966,A124,45.50498639722045,A143,A153,0.9957661233512236,A173,1.0042205074670016,A191,A201,0
829,A12,48.00468639624843,A33,A49,6017.752863672158,A65,A73,4.010683322881521,M,single,A101,4.0122460358889125,A124,35.50741739523052,A143,A153,1.0021911056960415,A173,1.5035403822824864,A192,A201,1
830,A14,20.998681679936574,A33,A49,2131.7460824395253,A63,A73,4.002780307364387,M,single,A101,1.9843793239829588,A123,41.50176192784532,A143,A152,2.0012695481758183,A173,1.4977108438372584,A192,A201,1
831,A11,20.49835885105516,A32,A40,1291.9954292522632,A61,A72,4.001676431732635,F,divorced/separated/married/widowed,A101,2.995368373039335,A123,24.495091831741277,A143,A151,1.0009383183985459,A173,0.9949423427639001,A192,A201,0
832,A11,40.50750800030521,A30,A49,10980.004435652269,A61,A75,2.01276579591073,M,single,A101,3.995058844210347,A123,26.498426711483653,A143,A151,2.0019844799052926,A173,0.9943400225885173,A191,A201,0
833,A12,23.999779743262202,A32,A43,5790.7474008530535,A65,A75,1.997612305199342,F,divorced/separated/married/widowed,A101,3.99738944611908,A123,43.99720237386222,A143,A152,1.002462796094152,A173,1.0047736441843624,A192,A201,1
834,A13,15.004876407121166,A32,A43,2599.493267021099,A61,A72,2.0039607096895566,F,divorced/separated/married/widowed,A101,2.506069284089817,A121,26.98832391301071,A143,A152,1.010189816686893,A172,1.0097403554897268,A191,A201,0
835,A11,11.99707433977832,A30,A40,987.9961663396286,A61,A73,4.010683322881521,M,single,A101,3.998436795791487,A123,46.500671039956345,A141,A152,1.9941135129091185,A173,1.0022665056466176,A191,A201,0
836,A14,12.007079185349166,A32,A43,978.9926949863828,A65,A73,4.004816056833246,F,divorced/separated/married/widowed,A101,2.003733642601964,A123,21.504618726709488,A143,A152,1.005772151939551,A173,0.9920817973135723,A191,A201,1
837,A14,4.264858579554997,A32,A42,650.7535056552292,A61,A72,1.004610270773636,F,divorced/separated/married/widowed,A101,3.0014643874612625,A121,24.508570690372427,A143,A151,0.9925863680554656,A172,2.003665299885725,A191,A201,1
838,A11,20.99738537191024,A34,A41,2677.2421375805366,A61,A75,3.993673423045969,M,single,A101,4.001393427006727,A122,62.50832671509501,A143,A152,1.9934224202547608,A173,0.9871241918810509,A192,A201,1
839,A14,20.992855112204012,A34,A43,2339.2444506642837,A61,A75,4.000427306085655,M,divorced/separated/married/widowed,A102,3.000655764822126,A121,44.005674031590715,A143,A152,2.000373911478528,A173,1.0095622466247964,A191,A201,1
840,A11,30.007417486154388,A32,A42,4555.492793968906,A61,A74,4.005477981163387,M,single,A101,1.9982861821023925,A122,26.9960087813787,A143,A152,0.992884794104316,A173,1.000291016648076,A191,A201,0
841,A14,19.499333624739197,A33,A41,2701.0074469080737,A61,A73,3.0103870755935396,M,single,A101,1.9997704546982447,A121,25.987194332848965,A142,A152,2.006532425335862,A172,1.0021954517319114,A191,A201,1
842,A14,19.006107142360538,A32,A45,2181.2495586410696,A61,A72,4.015063946747713,F,divorced/separated/married/widowed,A101,3.4990428586736826,A121,24.50532354824803,A143,A152,1.0031864054338255,A173,1.0143437811870553,A191,A201,0
843,A14,24.50398950716948,A31,A49,1466.4937747176427,A61,A74,4.001805613785518,M,single,A101,4.004040073848707,A123,49.49718451847234,A141,A152,1.0054691090088284,A173,0.9914905670260432,A192,A201,1
844,A14,18.009885473586664,A32,A42,3124.9972106052905,A61,A75,4.008133652923579,M,single,A101,4.0086138178429,A122,44.9869666404044,A141,A152,2.5105147200355056,A173,1.4977108438372584,A192,A201,1
845,A12,19.50402419914515,A32,A42,3732.7492039355193,A65,A74,1.9952796302188909,M,single,A101,2.99292648610169,A123,31.989534512468715,A143,A152,0.9937373631389259,A173,1.002486140995539,A192,A201,1
846,A14,16.491006909577358,A32,A40,6097.003538802364,A65,A73,1.9976785159331287,M,single,A101,3.993106533503825,A123,67.50277418641292,A143,A151,1.9896818349258818,A173,0.9998335739989423,A191,A201,0
847,A14,21.007040676989302,A32,A40,1148.2404614254297,A61,A72,4.0005472543273335,M,divorced/separated/married/widowed,A101,2.0154264486265285,A121,26.003362536333327,A143,A152,0.981146279105737,A173,1.0005079931733805,A191,A201,1
848,A11,8.997730614572493,A32,A43,1291.9954292522632,A61,A74,3.0052198092416393,M,single,A101,4.024748312957583,A121,58.00352987040023,A143,A152,0.9796257944539495,A173,0.9928952147374506,A191,A201,1
849,A11,12.009314812051265,A32,A43,658.9993135739971,A61,A75,3.9850420371974744,M,single,A101,3.994090017071196,A121,56.75087468691753,A142,A152,1.003412824561594,A172,1.0084272884478067,A191,A201,0
850,A11,19.000568965740207,A34,A40,1992.5030533273555,A61,A73,3.998580840747902,M,divorced/separated/married/widowed,A103,2.0043784091759123,A122,30.004406897038045,A141,A151,1.994461219156805,A173,0.992197797118457,A191,A202,0
851,A14,20.993998818618607,A34,A41,3775.508980118568,A65,A74,2.9945227545593998,M,single,A101,3.993315911240341,A122,40.00339129833118,A143,A152,1.9927443426945413,A173,0.9984365794329826,A192,A201,1
852,A14,15.012005060794044,A34,A43,1373.4892170778992,A61,A73,4.00972483048233,M,single,A101,4.0019214975236945,A124,32.00647271472407,A143,A153,2.001028520142481,A173,1.0031413498146773,A192,A201,1
853,A11,17.999117362654967,A31,A40,1343.4951667505247,A61,A74,4.006258718749689,M,single,A101,4.0122460358889125,A124,28.9985887252943,A143,A153,1.5070798296522372,A172,1.503291269217169,A191,A201,0
854,A14,35.99941919618247,A33,A40,10241.996444821467,A61,A75,1.9966773796024408,M,single,A101,1.9982861821023925,A123,43.01009177372893,A143,A152,1.5029089668085445,A173,2.003665299885725,A192,A201,1
855,A14,22.507769367251527,A32,A40,1373.4892170778992,A62,A72,3.9963894238057263,M,divorced/separated/married/widowed,A101,2.9985073819617383,A121,30.013467264803648,A143,A152,0.9987263064091765,A173,0.9904796337180903,A192,A201,1
856,A14,10.514263154605679,A32,A48,987.9961663396286,A65,A74,3.999512448881251,F,divorced/separated/married/widowed,A101,2.9914335453022987,A122,42.501715423616616,A143,A152,0.9975617009261337,A173,0.9917693567814669,A192,A201,1
857,A14,14.987094208463967,A34,A42,3053.0005897380765,A61,A73,3.991273635562938,M,single,A101,1.9966846436438237,A124,26.00270512998184,A143,A153,0.9977958763038061,A173,0.9936862957872395,A192,A201,1
858,A11,16.487789935460953,A32,A40,4555.492793968906,A61,A73,2.9992713408324514,F,divorced/separated/married/widowed,A101,2.010016263740626,A122,32.505696225173665,A143,A152,0.9920631859242395,A173,0.9908177303005523,A192,A201,0
859,A14,8.491278381339363,A32,A40,3297.261442122168,A62,A73,0.9894256693073158,M,single,A103,1.4951705079883744,A121,24.497109769507986,A143,A151,1.0002483071260984,A173,2.00930832479508,A191,A202,1
860,A14,22.50079183495773,A34,A41,5051.990464606799,A64,A73,4.014581863507599,M,single,A101,1.9954874577574677,A121,25.4936500535447,A143,A152,1.9910902071906387,A173,0.9945956347018958,A191,A201,1
861,A14,16.510312772645857,A33,A49,1909.0069670762691,A61,A73,4.006470884883818,M,divorced/separated/married/widowed,A101,1.9940235426392705,A123,25.990796147509485,A143,A152,1.001066862530168,A173,1.00430682887569,A192,A201,0
862,A11,24.00519208479734,A32,A43,2729.009239819492,A61,A72,4.00488555959968,F,divorced/separated/married/widowed,A101,4.001393427006727,A121,37.49924265095888,A143,A152,1.0009046848390601,A173,1.001051201969552,A192,A201,0
863,A14,25.495287562573385,A34,A42,4084.498523605688,A64,A72,4.00105629364928,M,single,A101,2.018022539777864,A121,28.9959371133423,A142,A152,2.0049154021068967,A172,1.5055512963981266,A192,A201,1
864,A14,9.999325373788901,A32,A42,1962.9957516422025,A61,A73,1.5039904875430286,M,single,A101,2.0120582541025693,A121,23.997324129421912,A141,A151,0.9937822933484182,A172,1.0051556113063076,A191,A201,0
865,A14,16.50811131287513,A32,A42,2486.488743656974,A63,A73,2.496369459511237,F,divorced/separated/married/widowed,A101,3.995742250079141,A123,20.997842085748584,A143,A151,1.4985013773275215,A173,0.9986692344371457,A191,A201,1
866,A11,20.99993236162292,A32,A43,2653.0084683265823,A61,A72,4.013888831002252,F,divorced/separated/married/widowed,A101,1.500807090717435,A123,29.75028849005215,A142,A152,0.9948802826360846,A173,1.0101471230266985,A191,A201,1
867,A14,12.011779318120169,A34,A42,3039.49779514223,A61,A75,2.005200741610005,M,single,A101,3.992426380171826,A122,38.99129296487327,A142,A152,0.9802613985128954,A173,1.014685551824046,A191,A201,1
868,A14,32.98832840514118,A32,A49,6916.246076306812,A65,A75,2.509804263321387,M,single,A101,2.001088824122453,A122,34.00258095263076,A143,A152,1.4990052551389825,A173,1.0046895724821454,A191,A201,1
869,A11,13.500216449578932,A32,A42,687.5023868091049,A61,A75,3.993176737493168,F,divorced/separated/married/widowed,A101,4.021916707843252,A122,25.4990631330725,A143,A151,1.009727756951345,A173,0.9976179286152859,A191,A201,1
870,A14,36.74884293060531,A33,A42,8082.510667727174,A63,A74,2.5017218970680135,F,divorced/separated/married/widowed,A101,3.4937461974495942,A123,42.49375914010985,A143,A152,2.007083922653238,A173,0.990370174453447,A192,A201,1
871,A13,6.003951188589677,A34,A40,1271.2394227155287,A61,A75,1.0017477373108448,M,single,A101,3.992426380171826,A121,43.49571743193976,A143,A152,1.991254116013803,A173,1.509690852197204,A191,A202,1
872,A11,23.996356122454287,A34,A49,1302.991216909551,A62,A74,4.004816056833246,M,single,A101,0.9950554625199257,A121,24.502598773637793,A143,A152,1.5060963868737596,A173,0.9874409497043752,A192,A201,1
873,A14,15.012005060794044,A32,A44,964.2396030128762,A65,A72,3.9926394425796206,F,divorced/separated/married/widowed,A101,1.4945698727772831,A121,26.497497443550948,A143,A152,1.015320902222451,A173,0.9818710063416736,A191,A201,1
874,A11,11.99025970699905,A32,A42,3319.499856406209,A61,A73,1.9980691785714115,M,single,A102,2.003290644639505,A122,26.98832391301071,A143,A152,1.0025850927621844,A172,1.5035403822824864,A191,A201,1
875,A12,11.496657450697306,A34,A40,1433.996258434166,A64,A73,4.008133652923579,F,divorced/separated/married/widowed,A101,4.004875513975774,A123,42.50473818268652,A143,A152,2.001557332274178,A173,1.0009995709393165,A191,A201,1
876,A11,16.494416096318226,A31,A43,1720.7554448790106,A61,A72,2.9945227545593998,M,single,A102,3.9935434527975007,A124,32.998293765511825,A141,A153,0.9946593805614683,A174,1.006340832913544,A192,A201,1
877,A14,33.001688736840215,A32,A43,3319.499856406209,A61,A75,4.012879204773668,M,single,A101,1.9928243530713483,A123,26.00914803502196,A143,A152,1.009727756951345,A173,0.9842350849204892,A191,A201,1
878,A11,8.998718046163233,A32,A40,1332.001779015298,A61,A72,3.0043554110453523,M,single,A101,1.9885086028748065,A124,24.749945054444307,A143,A153,0.9991187578659781,A174,0.9979444756754018,A192,A201,0
879,A14,27.00782687523599,A34,A43,6017.752863672158,A65,A74,1.4915494291712048,M,single,A101,3.492197584581396,A122,32.99095854385357,A143,A152,2.0005152497085517,A173,0.9784103061926892,A191,A201,1
880,A14,20.993998818618607,A32,A41,7468.498693849344,A61,A74,2.990603457299432,M,single,A101,3.003990189114363,A123,35.000387281020025,A143,A152,0.9939019589881419,A174,0.9920817973135723,A192,A201,1
881,A14,21.002079582390166,A32,A41,8672.497267453726,A65,A73,2.005610655045218,M,divorced/separated/married/widowed,A101,3.9935434527975007,A124,46.49015544395384,A143,A153,1.0005147829498524,A173,0.9806767157751735,A192,A201,1
882,A12,27.002663752362867,A34,A40,1925.4939278082907,A65,A75,4.001932254425956,M,single,A101,4.008028662523312,A121,32.99909372362552,A143,A152,1.4981754097554205,A173,0.9988365654483871,A191,A201,1
