age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
46, Private,110171, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States,1
26, Private,94477, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,55, United-States,1
27, Private,194243, Higher ed,15, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
31, Private,106347, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States,0
59, Private,214865, HS,9, Widowed, Exec-managerial, Unmarried, White, Female,0,0,50, United-States,0
19, ?,185619, Higher ed,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
18, Private,96445, Higher ed,10, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States,0
22, Private,102632, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0
24, Private,209034, Higher ed,12, Married-civ-spouse, Sales, Own-child, White, Female,0,0,20, United-States,0
53, State-gov,153486, HS,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
43, Private,144371, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,42, United-States,1
24, Private,186213, Higher ed,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,1
60, Private,188236, HS,6, Widowed, Tech-support, Unmarried, White, Female,0,0,40, United-States,0
24, Private,418405, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
52, Federal-gov,125796, HS,9, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,0
32, Private,183304, Higher ed,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States,1
34, Private,329587, HS,6, Separated, Other-service, Not-in-family, White, Female,0,0,35, United-States,0
35, Local-gov,182570, Higher ed,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
38, Private,446654, HS,5, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico,0
34, Self-emp-not-inc,254304, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,4508,0,90, United-States,0
53, Local-gov,131258, Higher ed,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,1
23, Private,103632, HS,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
40, Private,241895, Higher ed,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
40, Private,244945, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
50, Private,20795, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,1
17, Private,347322, HS,6, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
53, Local-gov,103995, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,1876,54, United-States,0
32, Private,53206, Higher ed,13, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,1
43, ?,387839, HS,9, Never-married, ?, Other-relative, White, Female,0,0,40, United-States,0
18, Private,57108, HS,7, Never-married, Sales, Own-child, White, Male,0,0,16, United-States,0
62, Private,177791, HS,6, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States,0
45, Private,33794, Higher ed,14, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
46, Private,249935, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States,0
73, Self-emp-not-inc,241121, HS,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
64, Private,98586, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
26, Private,181920, Higher ed,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States,1
23, Private,434467, HS,9, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States,0
30, Private,113364, HS,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Vietnam,0
51, Private,249706, Higher ed,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
35, Self-emp-not-inc,95455, Higher ed,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,55, United-States,0
39, Private,209867, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Female,13550,0,45, United-States,1
35, Self-emp-inc,79586, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India,1
41, Private,289669, HS,9, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
31, Private,347166, Higher ed,10, Divorced, Craft-repair, Own-child, White, Male,4650,0,40, United-States,0
40, Private,53835, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
46, Local-gov,14878, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,1
31, Private,266126, HS,9, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
41, Self-emp-inc,146659, Higher ed,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Honduras,0
42, Private,125280, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3137,0,40, United-States,0
23, Private,173535, HS,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
21, ?,77665, Higher ed,10, Never-married, ?, Own-child, White, Male,0,0,35, United-States,0
49, Private,280525, Higher ed,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States,1
53, Private,479621, Higher ed,11, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, United-States,0
38, Local-gov,194630, Higher ed,13, Never-married, Protective-serv, Not-in-family, White, Female,4787,0,43, United-States,1
36, Private,247600, Higher ed,12, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan,0
32, Private,258406, Higher ed,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,72, Mexico,0
20, Private,107746, HS,7, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, Guatemala,0
17, ?,47407, HS,7, Never-married, ?, Own-child, White, Male,0,0,10, United-States,0
22, Private,229987, Higher ed,10, Never-married, Tech-support, Other-relative, Asian-Pac-Islander, Female,0,0,32, United-States,0
25, Private,312338, Higher ed,11, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
58, Private,225394, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States,0
24, Private,373718, Higher ed,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States,0
48, State-gov,120131, HS,9, Divorced, Craft-repair, Own-child, White, Male,8614,0,40, United-States,1
20, Private,472789, HS,2, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,30, El-Salvador,0
60, Self-emp-not-inc,27886, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
20, Private,138352, HS,9, Never-married, Other-service, Other-relative, White, Male,0,0,30, United-States,0
52, Private,123011, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
36, Private,306567, HS,9, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States,1
46, Local-gov,187749, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,1
22, Private,260594, HS,7, Never-married, Sales, Unmarried, White, Female,0,0,25, United-States,0
19, Private,236879, Higher ed,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States,0
37, Private,186808, HS,9, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States,0
30, Private,373213, Higher ed,11, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,1
44, Private,187629, Higher ed,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, United-States,0
63, ?,106648, HS,9, Married-civ-spouse, ?, Husband, White, Male,0,0,25, United-States,0
22, Private,305781, HS,9, Never-married, Sales, Not-in-family, White, Male,0,0,45, Canada,0
31, Self-emp-inc,256362, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,3908,0,50, United-States,0
17, Private,239947, HS,7, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
21, Private,349041, HS,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
67, Private,105252, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
46, Private,182715, HS,4, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
29, Private,166210, HS,9, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States,0
20, Private,113200, Higher ed,10, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,6, United-States,0
27, Private,142075, Higher ed,10, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States,0
35, Private,454843, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
19, Private,142219, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,0
36, Private,112512, HS,8, Separated, Other-service, Unmarried, White, Female,0,0,40, Mexico,0
43, Private,212894, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,1
62, State-gov,265201, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
28, Private,251905, Higher ed,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,2339,40, Canada,0
18, Private,170627, HS,7, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,0
59, Private,354037, Higher ed,15, Married-civ-spouse, Transport-moving, Husband, Black, Male,15024,0,50, United-States,1
37, Private,259089, Higher ed,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
27, Private,21856, Higher ed,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
46, Local-gov,207946, Higher ed,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,43, United-States,0
29, Private,77009, HS,7, Separated, Sales, Not-in-family, White, Female,0,2754,42, United-States,0
33, Private,36539, Higher ed,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
62, Private,176811, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
46, Private,456062, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,55, United-States,1
28, Private,277746, HS,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
22, Private,288132, Higher ed,10, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,0
46, Federal-gov,344415, Higher ed,14, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,1887,40, United-States,1
54, Self-emp-inc,206964, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States,1
34, Private,198091, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,72, United-States,0
67, ?,150264, Higher ed,16, Married-civ-spouse, ?, Husband, White, Male,0,0,20, Canada,1
62, Private,588484, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States,1
30, Private,113364, Higher ed,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Poland,0
19, Private,270551, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0
49, ?,31478, HS,4, Married-civ-spouse, ?, Husband, White, Male,0,0,99, United-States,0
27, Private,190525, Higher ed,11, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States,0
36, Private,153066, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
52, Private,150393, Higher ed,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
47, Private,99911, HS,8, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States,0
57, Local-gov,343447, HS,9, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States,0
64, Private,169482, Higher ed,10, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
56, ?,32855, HS,9, Divorced, ?, Not-in-family, White, Male,0,0,40, United-States,0
53, Private,194501, HS,7, Widowed, Other-service, Own-child, White, Female,0,0,47, United-States,0
53, Private,177705, Higher ed,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States,1
31, Private,123983, Higher ed,10, Separated, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, South,0
41, Private,138975, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,45, United-States,1
45, Local-gov,235431, HS,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
63, ?,83043, Higher ed,13, Married-civ-spouse, ?, Husband, White, Male,0,2179,45, United-States,0
45, State-gov,130206, HS,9, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,0
23, Private,210053, Higher ed,10, Never-married, Other-service, Not-in-family, White, Female,0,0,28, United-States,0
39, Local-gov,249392, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, United-States,0
31, Private,87418, Higher ed,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
35, Self-emp-not-inc,190387, Higher ed,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0
54, Private,176240, Higher ed,14, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,60, United-States,1
22, ?,211013, Higher ed,10, Never-married, ?, Own-child, White, Female,0,0,40, Mexico,0
40, Local-gov,105862, Higher ed,13, Divorced, Prof-specialty, Unmarried, White, Female,5455,0,40, United-States,0
55, Self-emp-not-inc,185195, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
31, Private,173495, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
58, Self-emp-inc,78634, HS,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
31, Private,147284, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,99, United-States,1
46, Self-emp-not-inc,82572, HS,9, Widowed, Other-service, Other-relative, White, Female,0,0,40, United-States,0
38, Private,154641, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
22, Local-gov,39236, Higher ed,10, Never-married, Prof-specialty, Own-child, White, Female,594,0,25, United-States,0
17, ?,64785, HS,6, Never-married, ?, Own-child, White, Male,0,0,30, United-States,0
48, Self-emp-not-inc,179337, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, England,0
73, Private,173047, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States,0
25, Private,264012, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States,1
53, Federal-gov,227836, Higher ed,10, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
46, Private,321327, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,45, United-States,1
45, Self-emp-inc,108100, Higher ed,13, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,99999,0,25, ?,1
37, Private,146398, Higher ed,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,0
30, Private,324120, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,0
29, Private,367329, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
29, State-gov,301582, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,0
75, ?,222789, Higher ed,13, Widowed, ?, Not-in-family, White, Female,0,0,6, United-States,0
58, Private,170108, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
42, Self-emp-not-inc,82297, HS,4, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,50, United-States,0
62, Local-gov,180162, HS,5, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,24, United-States,0
45, Local-gov,348172, Higher ed,13, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,7298,0,40, United-States,1
38, Private,809585, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
36, Self-emp-not-inc,67728, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
70, ?,163057, HS,9, Widowed, ?, Not-in-family, White, Female,2009,0,40, United-States,0
42, Self-emp-not-inc,102069, HS,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,0
47, Local-gov,149700, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,35, United-States,1
42, Self-emp-not-inc,109273, Higher ed,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
43, Private,393354, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,38, United-States,1
37, Private,226947, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
36, State-gov,86805, Higher ed,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,7298,0,39, United-States,1
27, Private,493689, Higher ed,13, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, France,0
54, Private,299324, HS,3, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Male,0,0,40, Mexico,0
48, Self-emp-not-inc,353012, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States,1
29, Private,174419, HS,9, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States,0
29, Private,209472, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States,0
37, Private,295127, Higher ed,10, Divorced, Other-service, Not-in-family, White, Male,0,0,47, United-States,0
55, Self-emp-inc,182273, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
67, Private,228200, HS,9, Married-civ-spouse, Priv-house-serv, Wife, Black, Female,0,0,20, United-States,0
51, Private,263836, HS,9, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States,0
35, Private,178948, Higher ed,14, Never-married, Prof-specialty, Unmarried, White, Female,0,0,32, United-States,0
41, Private,43945, HS,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, ?,0
64, Self-emp-not-inc,253296, HS,9, Widowed, Other-service, Other-relative, White, Female,0,0,40, United-States,0
23, Private,240137, HS,3, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,55, Mexico,0
49, Private,24712, Higher ed,13, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Philippines,0
38, Self-emp-not-inc,342635, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States,0
62, Private,115387, HS,9, Never-married, Handlers-cleaners, Other-relative, Black, Female,0,0,40, United-States,0
62, Self-emp-not-inc,182998, HS,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, United-States,0
70, ?,133248, HS,9, Married-civ-spouse, ?, Husband, White, Male,0,0,14, United-States,0
45, Self-emp-not-inc,246891, Higher ed,14, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
20, Private,30035, Higher ed,12, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0
38, Private,175232, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,0
50, Self-emp-inc,140516, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
40, Private,64980, Higher ed,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,55, United-States,1
30, Private,155781, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States,0
52, Federal-gov,192065, Higher ed,10, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
28, Self-emp-not-inc,227890, Higher ed,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States,1
62, Self-emp-not-inc,162249, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States,0
31, Private,165949, HS,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
40, Private,445382, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
34, Private,211948, HS,9, Divorced, Sales, Not-in-family, White, Female,0,1590,40, United-States,0
53, Private,163678, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
42, Private,89413, HS,8, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
26, Private,289700, Higher ed,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, United-States,0
51, Private,163826, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
49, Private,185385, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
43, Private,169031, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
42, Private,54611, Higher ed,10, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
31, Private,130620, HS,7, Married-spouse-absent, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, India,0
26, Private,328663, HS,9, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States,0
50, Private,169646, Higher ed,13, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines,0
35, Private,186815, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
37, Private,103925, Higher ed,10, Never-married, Tech-support, Other-relative, White, Female,0,0,40, United-States,0
53, ?,150393, HS,9, Never-married, ?, Not-in-family, White, Male,0,1504,35, United-States,0
20, Private,82777, Higher ed,10, Never-married, Sales, Own-child, White, Male,0,0,16, United-States,0
31, Local-gov,178449, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
28, Private,51672, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,0
46, Private,380162, HS,9, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States,1
21, Private,212114, Higher ed,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,8, United-States,0
41, Self-emp-not-inc,100800, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,70, United-States,1
30, Private,162572, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States,1
66, Self-emp-inc,179951, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,0
37, Self-emp-inc,190759, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1
74, State-gov,236012, HS,4, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States,0
46, State-gov,164023, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,70, United-States,1
51, Private,172046, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States,1
33, Private,182926, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,1
30, Private,151001, HS,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3464,0,40, Mexico,0
47, Self-emp-inc,362835, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
49, Private,97883, Higher ed,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
53, Private,91911, HS,9, Divorced, Craft-repair, Unmarried, Black, Female,0,0,48, United-States,0
24, Private,278130, Higher ed,11, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
54, Private,146310, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
32, Private,379412, Higher ed,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
45, Private,37987, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0
46, Self-emp-inc,256909, HS,9, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,3325,0,45, United-States,0
37, State-gov,482927, Higher ed,10, Divorced, Other-service, Not-in-family, White, Male,0,0,65, United-States,0
48, State-gov,44434, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,61, United-States,1
25, Private,255474, Higher ed,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
28, ?,303674, HS,9, Married-civ-spouse, ?, Wife, White, Female,3103,0,20, United-States,0
44, ?,195488, HS,8, Separated, ?, Not-in-family, White, Female,0,0,36, Puerto-Rico,0
58, ?,114362, Higher ed,10, Married-civ-spouse, ?, Husband, Black, Male,0,0,30, United-States,0
27, Private,341504, Higher ed,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
69, Private,197080, HS,9, Widowed, Adm-clerical, Unmarried, White, Male,0,0,8, United-States,0
38, Private,102945, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States,1
47, Private,503454, HS,8, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States,0
30, Self-emp-not-inc,87561, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States,0
46, Private,270693, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,3674,0,30, United-States,0
27, Private,252813, Higher ed,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0
19, Private,574271, Higher ed,10, Never-married, Sales, Own-child, White, Male,0,0,35, United-States,0
18, Private,184016, HS,9, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Female,3103,0,40, United-States,0
24, Private,235071, HS,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
32, Private,158242, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
38, Private,299810, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,0
19, Private,277695, HS,1, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,36, Hong,0
28, Private,23324, Higher ed,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
39, Local-gov,316582, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States,0
38, Self-emp-not-inc,176657, Higher ed,10, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Japan,0
42, Private,93770, HS,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,1
31, Private,124569, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
46, Private,117313, HS,5, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ireland,0
53, Private,53812, Higher ed,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States,0
21, Private,170456, Higher ed,12, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States,0
48, Self-emp-not-inc,115971, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
46, Private,31432, HS,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,3103,0,52, United-States,1
30, Private,112383, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
24, Private,283092, HS,9, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,40, Jamaica,0
32, Private,27207, HS,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,0
30, Private,46712, HS,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
