,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,Bayes Classification
24357,26, Private,94392, HS,7, Separated, Other-service, Unmarried, White, Female,0,0,20, United-States,0,0
24358,21, Private,334113, HS,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0,0
24359,17, Private,32763, HS,6, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States,0,0
24360,31, Private,136651, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,0,0
24361,51, Self-emp-not-inc,240236, Higher ed,12, Separated, Sales, Not-in-family, Black, Male,0,0,30, United-States,0,0
24362,29, Private,53271, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0
24363,28, Private,31493, Higher ed,13, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,1,0
24364,32, Private,195891, Higher ed,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1,0
24365,31, Local-gov,209103, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, White, Male,3464,0,45, United-States,0,1
24366,26, Private,211424, Higher ed,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1,0
24367,28, Local-gov,84657, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0,0
24368,40, Private,151408, Higher ed,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0,0
24369,51, Private,106819, HS,4, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,19, United-States,0,0
24370,62, Private,132917, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,20, United-States,0,0
24371,54, Private,146834, HS,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States,0,0
24372,55, Private,164332, HS,9, Separated, Other-service, Not-in-family, White, Female,0,0,16, United-States,0,0
24373,24, Private,30656, HS,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States,0,0
24374,27, Private,113501, Higher ed,14, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, United-States,0,0
24375,18, Private,165316, HS,9, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States,0,0
24376,22, Private,233955, Higher ed,13, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,14344,0,40, United-States,1,1
24377,21, Private,126613, HS,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0,0
24378,44, Self-emp-not-inc,361280, Higher ed,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,80, Philippines,1,0
24379,50, ?,123044, Higher ed,14, Married-civ-spouse, ?, Husband, White, Male,0,0,60, United-States,1,0
24380,38, Private,165472, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,0
24381,39, Private,99452, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1,1
24382,27, Private,84977, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24383,35, Private,240458, HS,7, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0,0
24384,51, Private,230858, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,60, United-States,1,1
24385,60, Private,123218, Higher ed,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0,0
24386,62, ?,191118, Higher ed,10, Married-civ-spouse, ?, Husband, White, Male,7298,0,40, United-States,1,1
24387,38, Private,115289, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0,0
24388,37, Private,373895, Higher ed,10, Separated, Handlers-cleaners, Not-in-family, Black, Male,0,0,35, United-States,0,0
24389,43, Private,152617, Higher ed,10, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0
24390,49, State-gov,72619, Higher ed,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States,0,0
24391,17, Private,41865, HS,6, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,0,0
24392,32, Private,190228, HS,9, Never-married, Other-service, Not-in-family, White, Male,0,0,60, United-States,0,0
24393,23, Private,193090, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States,0,0
24394,28, Private,138692, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States,1,1
24395,83, Self-emp-inc,153183, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2392,55, United-States,1,1
24396,25, Private,181896, Higher ed,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0
24397,42, Private,268183, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1485,60, United-States,0,1
24398,46, Local-gov,213668, HS,7, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0,0
24399,29, Private,99369, Higher ed,13, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, United-States,0,0
24400,44, Private,104196, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1,1
24401,60, Self-emp-not-inc,176839, Higher ed,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1,1
24402,30, Local-gov,99502, Higher ed,11, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,0,0
24403,24, Private,183410, Higher ed,10, Never-married, Sales, Own-child, White, Female,0,0,17, United-States,0,0
24404,17, Private,25690, HS,6, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States,0,0
24405,76, ?,201986, HS,7, Widowed, ?, Other-relative, White, Female,0,0,16, United-States,0,0
24406,31, Private,188961, Higher ed,12, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,0,0
24407,52, Private,114971, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0
24408,39, Private,121468, Higher ed,13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States,0,0
24409,73, Self-emp-inc,191540, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1,1
24410,38, Private,146398, HS,9, Never-married, Other-service, Unmarried, Black, Female,0,0,24, United-States,0,0
24411,48, Private,193553, HS,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, United-States,0,0
24412,60, Private,121127, HS,6, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States,0,0
24413,26, Private,389856, HS,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0,0
24414,20, Private,290504, HS,9, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States,0,0
24415,54, State-gov,137065, Higher ed,16, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,1,0
24416,50, Local-gov,212685, HS,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,0,0
24417,20, Private,71475, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0
24418,23, Private,111450, Higher ed,10, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,22, United-States,0,0
24419,35, Private,225860, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0
24420,43, Private,129853, HS,6, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,0,0
24421,50, Private,99925, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,32, United-States,0,0
24422,58, Private,227800, HS,2, Separated, Farming-fishing, Not-in-family, Black, Male,0,0,50, United-States,0,0
24423,55, State-gov,111130, Higher ed,12, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,0,0
24424,29, Private,100764, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1,0
24425,47, Private,275095, Higher ed,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0,0
24426,39, Private,147500, HS,9, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States,0,0
24427,63, Local-gov,150079, HS,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,1,0
24428,27, Private,140863, HS,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States,0,0
24429,62, ?,199198, HS,7, Divorced, ?, Not-in-family, Black, Female,0,0,40, United-States,0,0
24430,38, Private,193372, Higher ed,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0,0
24431,25, Private,196771, HS,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,65, United-States,0,0
24432,31, Private,231826, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,52, Mexico,0,0
24433,40, Federal-gov,196456, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0,0
24434,42, Private,34037, Higher ed,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0,0
24435,52, Private,174964, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1,0
24436,46, Private,91608, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1,0
24437,31, Private,403468, Higher ed,10, Separated, Other-service, Unmarried, White, Female,0,0,50, Mexico,0,0
24438,33, Private,112900, HS,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0,0
24439,58, Private,242670, HS,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0,0
24440,52, Local-gov,187830, HS,9, Divorced, Tech-support, Unmarried, White, Male,4934,0,36, United-States,1,1
24441,25, Self-emp-not-inc,368115, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Male,13550,0,35, United-States,1,1
24442,54, Private,343242, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1,0
24443,46, Private,113390, Higher ed,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1740,60, United-States,0,1
24444,28, Private,200733, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24445,24, Self-emp-not-inc,236769, HS,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24446,39, Private,22494, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,0
24447,60, Federal-gov,129379, Higher ed,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0,0
24448,22, Private,239098, HS,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States,0,0
24449,27, Private,167501, Higher ed,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0,0
24450,35, Private,77146, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1,0
24451,47, Private,82797, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0,1
24452,33, Self-emp-not-inc,134886, Higher ed,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States,1,0
24453,40, Self-emp-inc,218558, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1,1
24454,38, Private,207568, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, United-States,1,1
24455,26, Private,196899, Higher ed,12, Separated, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States,0,0
24456,54, Self-emp-not-inc,200960, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1,1
24457,39, Private,188069, Higher ed,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, ?,0,0
24458,60, Private,232337, HS,4, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0,0
24459,32, Private,98656, Higher ed,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,0
24460,19, State-gov,194260, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,0,0
24461,49, ?,481987, HS,9, Married-civ-spouse, ?, Husband, White, Male,0,0,60, United-States,0,0
24462,31, Private,234976, HS,7, Never-married, Adm-clerical, Unmarried, White, Female,0,0,48, United-States,0,0
24463,29, Private,349116, HS,9, Separated, Sales, Unmarried, White, Female,0,0,25, United-States,0,0
24464,39, Private,175390, HS,9, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States,0,0
24465,42, Private,187720, Higher ed,14, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, ?,1,1
24466,26, Private,214637, HS,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States,0,0
24467,27, Private,185127, Higher ed,11, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0,0
24468,52, Private,98752, HS,5, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0,0
24469,50, Local-gov,218382, Higher ed,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States,0,0
24470,51, Private,153486, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,1,0
24471,51, Federal-gov,174102, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1,0
24472,40, Private,137142, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1,0
24473,61, Private,241013, HS,4, Widowed, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States,0,0
24474,35, Private,267798, HS,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0,0
24475,41, ?,152880, HS,9, Divorced, ?, Not-in-family, Black, Female,0,0,28, United-States,0,0
24476,31, Private,263561, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0
24477,43, Private,113324, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States,1,1
24478,20, Private,39764, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0,0
24479,35, Private,172186, Higher ed,10, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,0
24480,30, Private,460408, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,1672,45, United-States,0,1
24481,42, Self-emp-not-inc,185129, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States,1,1
24482,51, Private,61270, HS,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1,0
24483,39, Self-emp-inc,124685, Higher ed,14, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,99, Japan,1,0
24484,69, Self-emp-not-inc,76968, HS,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, United-States,0,0
24485,63, ?,310396, HS,5, Married-civ-spouse, ?, Husband, White, Male,5178,0,40, United-States,1,1
24486,29, Federal-gov,37933, Higher ed,10, Never-married, Adm-clerical, Unmarried, Black, Female,2174,0,40, United-States,0,0
24487,21, Private,38772, Higher ed,10, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,0,0
24488,24, Private,172496, Higher ed,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,55, United-States,0,0
24489,55, Private,306164, HS,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,0,0
24490,42, Self-emp-not-inc,33795, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0,0
24491,48, Private,47686, HS,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,0,0
24492,31, Private,193132, Higher ed,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,42, United-States,0,0
24493,52, Private,400004, Higher ed,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0
24494,30, Private,101283, Higher ed,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0,0
24495,29, Private,192384, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,0
24496,32, Private,113838, Higher ed,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0,0
24497,47, Private,278322, Higher ed,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States,1,1
24498,56, Private,199713, HS,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24499,40, Private,236021, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,0
24500,20, Private,138938, Higher ed,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States,0,0
24501,36, Private,126946, Higher ed,10, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,0
24502,45, Private,44791, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0,0
24503,38, Private,31964, HS,5, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0,0
24504,60, State-gov,352156, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,1
24505,70, Self-emp-not-inc,205860, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States,0,0
24506,21, Private,113106, Higher ed,10, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,0,0
24507,57, Private,89182, HS,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0
24508,33, Private,250782, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,0,0
24509,37, Private,193855, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, United-States,0,1
24510,50, Self-emp-not-inc,132716, Higher ed,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States,1,1
24511,68, Private,218637, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,2377,55, United-States,1,1
24512,28, Private,177955, HS,7, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Mexico,0,0
24513,32, Private,198660, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24514,30, Private,207937, Higher ed,15, Divorced, Prof-specialty, Not-in-family, White, Male,10520,0,50, United-States,1,1
24515,18, Private,168740, HS,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,0,0
24516,45, Private,199625, Higher ed,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,20, United-States,0,0
24517,22, Private,213902, HS,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico,0,0
24518,38, Private,208379, Higher ed,13, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,8, United-States,0,0
24519,37, Private,113120, Higher ed,11, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0,0
24520,23, Private,57827, Higher ed,13, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0,0
24521,59, Private,515712, HS,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24522,48, Self-emp-inc,54190, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States,1,1
24523,53, Self-emp-inc,134793, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,1,1
24524,18, Private,396270, HS,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States,0,0
24525,30, Private,231620, Higher ed,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, Mexico,0,0
24526,50, Private,174655, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1,0
24527,63, ?,97823, HS,7, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0,0
24528,38, Self-emp-not-inc,344480, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4064,0,40, United-States,0,1
24529,48, Private,176732, HS,5, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0,0
24530,60, Private,143932, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24531,46, Private,551962, HS,9, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,50, Peru,0,0
24532,30, ?,298577, HS,9, Never-married, ?, Own-child, White, Male,0,0,30, United-States,0,0
24533,39, Private,257942, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1,0
24534,55, Local-gov,253062, Higher ed,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,0
24535,17, Private,193748, HS,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States,0,0
24536,46, Private,368561, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,1,1
24537,50, Private,192964, HS,9, Divorced, Sales, Unmarried, White, Female,0,0,65, United-States,0,0
24538,32, Private,217304, Higher ed,13, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,30, United-States,0,0
24539,18, Private,120029, HS,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0,0
24540,34, Private,62124, HS,9, Separated, Other-service, Not-in-family, Black, Male,0,0,40, United-States,0,0
24541,50, Private,94885, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,1,0
24542,32, Private,192565, HS,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,0,0
24543,23, Local-gov,220912, Higher ed,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,0,0
24544,26, Private,184120, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0,0
24545,46, Private,140782, Higher ed,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,0,0
24546,43, Self-emp-inc,170785, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,0,1
24547,32, Private,90705, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,1,0
24548,37, State-gov,108293, Higher ed,12, Divorced, Prof-specialty, Unmarried, White, Female,0,0,38, United-States,0,0
24549,48, Private,168283, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,1,0
24550,28, Private,339372, Higher ed,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,1408,40, United-States,0,1
24551,43, Private,193672, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0,0
24552,51, Local-gov,143865, HS,6, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States,0,0
24553,30, Private,209317, HS,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Dominican-Republic,0,0
24554,34, State-gov,204461, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1,1
24555,34, Private,137088, HS,9, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States,0,0
24556,41, Private,149102, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1,1
24557,53, Private,182855, HS,6, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States,0,0
24558,42, Private,572751, HS,1, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua,0,0
24559,18, Private,83451, HS,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,0,0
24560,81, Private,98116, Higher ed,13, Widowed, Sales, Not-in-family, White, Male,0,0,50, United-States,1,0
24561,40, Private,119225, Higher ed,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0,0
24562,26, Private,134888, Higher ed,13, Never-married, Tech-support, Own-child, White, Female,0,0,35, United-States,0,0
24563,20, Private,745817, Higher ed,10, Never-married, Tech-support, Own-child, White, Female,0,0,15, United-States,0,0
24564,41, Private,88368, HS,9, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States,0,0
24565,49, State-gov,122066, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1,1
24566,22, Private,363219, Higher ed,10, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States,0,0
24567,46, Private,84402, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,1,0
24568,56, Private,34626, Higher ed,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,1980,40, United-States,0,1
24569,35, Private,150042, HS,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1,0
24570,34, Private,48014, Higher ed,13, Separated, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States,0,0
24571,29, Local-gov,177398, Higher ed,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1,0
24572,28, Private,373698, HS,8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, ?,0,0
24573,35, Private,422933, Higher ed,13, Never-married, Other-service, Not-in-family, White, Male,0,0,37, United-States,0,0
24574,29, Private,131088, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0,0
24575,21, Private,178255, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Columbia,0,0
24576,52, Self-emp-not-inc,129311, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,95, United-States,1,1
24577,45, Private,473171, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
24578,43, Private,236985, HS,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,0,0
24579,35, ?,226379, HS,9, Married-civ-spouse, ?, Other-relative, White, Female,0,0,25, United-States,0,0
24580,21, ?,277700, Higher ed,10, Never-married, ?, Own-child, White, Male,0,0,20, United-States,0,0
24581,35, Private,207568, HS,6, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0,0
24582,30, Private,85708, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0,0
24583,45, Private,98765, HS,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Canada,0,0
24584,29, Private,192283, Higher ed,10, Never-married, Other-service, Other-relative, White, Female,0,0,20, United-States,0,0
24585,29, State-gov,271012, HS,6, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States,0,0
24586,33, Private,189265, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,0
24587,17, Private,321880, HS,6, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States,0,0
24588,52, Private,177465, HS,9, Divorced, Sales, Unmarried, White, Female,0,0,25, United-States,0,0
24589,24, Private,127647, Higher ed,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,0,0
24590,32, State-gov,119033, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1,0
24591,40, Private,289748, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Female,4650,0,48, United-States,0,1
24592,32, Private,209317, HS,9, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, ?,0,0
24593,33, Private,284531, Higher ed,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0,0
24594,30, Private,251120, HS,4, Never-married, Craft-repair, Not-in-family, White, Male,0,0,38, United-States,0,0
24595,28, Private,113870, HS,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0,0
24596,62, Without-pay,170114, Higher ed,12, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,0,0
24597,46, Local-gov,121124, Higher ed,13, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,40, United-States,1,1
24598,32, Private,328199, Higher ed,11, Never-married, Tech-support, Not-in-family, White, Female,0,0,64, United-States,0,0
